"Feature","X_9444360021_A","X_9444360021_B","X_9444360021_C","X_9444360021_D","X_9444360021_E","X_9444360021_F","X_9444360021_G","X_9444360021_H","X_9444360021_I","X_9444360021_J","X_9444360021_K","X_9444360021_L","X_9444360049_A","X_9444360049_B","X_9444360049_C","X_9444360049_D","X_9444360049_E","X_9444360049_F","X_9444360049_G","X_9444360049_H","X_9444360049_I","X_9444360049_J","X_9444360049_K","X_9444360049_L"
"POLR3GL",10.2172708205463,10.4468504313784,10.2829843441283,9.65255328273865,9.74430787778857,9.76650780319772,10.3723433667375,10.3861137089919,10.3149888541068,9.4618284992712,9.41782563938713,9.43939754252253,10.0479358356004,9.97523860957005,10.2001422377921,9.27148678028396,9.23750817002896,9.23372893265713,9.80886326010565,9.8889077363362,9.77660398212401,9.14882547670315,9.27692834744874,9.16167192046264
"POLR3H",7.50132110343917,7.38853548387147,7.61596496850135,8.25419092496205,8.29577738827879,8.29122715378341,7.73769639176478,7.87840712051988,7.82828042763753,8.47175889411945,8.4155295016241,8.36061744050857,7.49801618258177,7.51211301719963,7.67821695233639,8.54918208693421,8.29741196582596,8.42155542078196,6.9134600130176,7.31933123531919,7.18821553231551,7.82694411347255,7.83770524129062,7.88962923858274
"POLR3K",7.61579642288807,7.78163133936833,7.57942411820765,8.95325604587214,8.75820852594235,8.76301786304152,7.56709862870194,7.68973426671018,7.64328326433261,8.76484315036245,8.75572134628076,8.75366862735245,7.80533926828402,7.62090532299626,7.84329145370761,8.92320294600629,8.89988483187571,8.96330483080395,7.58988336786628,7.46899534046018,7.31669417572877,8.82613720159801,8.77280861230518,8.62786734293272
"POLRMT",6.75371494432838,6.55164046297226,6.64264994995903,7.0998931321939,7.19528779425116,7.00599602551059,6.75516254228494,6.75852537965784,7.01448278162164,7.35989382060073,7.24634244462514,7.05328975867482,7.19748054638281,7.11371794493187,6.67141969860906,7.26463580462095,6.95729274071213,7.09570214316423,6.81377808915219,6.87786906675547,6.93786135279026,6.8517980643703,6.78817137746542,7.38253187648436
"TENT4A",7.2300181110948,7.44176640210978,7.38499745689174,7.69826889736884,7.83117373541352,7.93550743278827,7.28358776576801,7.23631091254946,7.13041791755212,7.44052114707502,7.62186695300367,7.68571073738088,7.06467280356992,7.32387824464231,7.2719275859172,7.74045376508756,7.61856726380626,7.4750896787139,7.38713567811766,7.20969468594563,7.42404175194615,7.32653966799953,7.36498972725165,7.59950817222542
"POM121",4.25679721371292,4.33472525008349,4.3200228412582,4.23889832685266,4.250477649056,4.40507084991075,4.2864355215698,4.2502674511267,4.35288647308823,4.23502601161242,4.40762847171219,4.46686257041565,4.37484500258816,4.26714763806004,4.19331461183447,4.23557545845509,4.26268801393583,4.24900868832534,4.19905962807053,4.49314444883312,4.39876251105268,4.33472525008349,4.28056715358645,4.32191931587355
"POM121C",10.2050547223515,10.4093199574422,10.3111046811528,10.5340269878514,10.5061378843657,10.3855790720521,10.384455239453,10.2928198074414,10.3777796406154,10.395270554212,10.4809245617787,10.49835036667,10.2627552536216,10.2652875508697,10.2033782981613,10.3516889724318,10.4430555195028,10.3455528259155,9.88336842964452,10.2043568735804,10.1254023948449,10.3290462199427,10.2691434459246,10.2989834955516
"POM121L1P",4.42265569900678,4.43113994396158,4.35396424542013,4.52567977161807,4.35249169214331,4.34073562277704,4.33463297186935,4.44345964696718,4.43577120144597,4.64664254584793,4.38243930647462,4.46041770954355,4.57683045919737,4.4209548367211,4.4110433421444,4.4850845930111,4.56644343024354,4.63571584814472,4.37964084337658,4.33628712841294,4.32365487048754,4.36899356588678,4.83826368633354,4.53852475941622
"POM121L2",4.36022249185308,4.42119861089691,4.37643745234125,4.32859839023966,4.26935031301014,5.03115858170258,4.2497010700746,4.29941503075233,4.20030135951447,4.55907787682761,4.90721850613618,4.2365073353966,4.24416320574757,4.36744705717915,4.28078005819822,4.26197379361186,4.3897775071799,4.22747242866175,4.27653885013528,4.28214430970412,4.28078005819822,4.33683800626084,4.27411644966074,4.33200270857124
"POM121L4P",4.39055302885494,5.17343584430764,4.85853203545737,5.02765202436577,4.85605307488412,5.01802213925555,4.77937768314467,5.04796868722271,4.98143295666025,4.966084277548,4.93686447715801,4.84527756130028,4.38060015631268,4.9856396296762,4.53314650494127,4.73248040019666,4.85358264181641,4.79707665943699,4.48226614577381,4.48690156487076,5.03546648310079,4.83448922897156,4.94245971313934,4.47162035047281
"POMC",4.8089725004989,4.85152686718851,4.59799397552445,4.98399174772758,4.49947727045168,4.64866092952999,4.46591072144978,4.70962657902296,4.55955124437336,4.93034947206425,4.36713642225401,4.42423500094968,4.47229669720573,4.63815337460959,4.34479217655228,4.35962190958038,4.37411022060263,4.46322401217476,4.56710097236505,4.39311558599418,4.42119861089691,4.43715805176469,4.37718400509082,4.37845530045219
"POMGNT1",9.49705296159189,9.50187815972009,9.33748199192889,9.11297093780765,9.26433451080419,9.27350367006479,9.26861940536225,9.4374048089679,9.15861959587498,9.18097560542965,9.21130978219012,9.1672502601484,9.14369083224172,9.08613558292612,8.78496115904182,9.03959243199101,8.87840147549949,8.90662685317314,9.09633567738158,9.28098280931214,9.17846714576187,8.99999344803866,9.08441469205959,9.06242219198062
"POMP",12.0615651900667,12.2942808326337,12.0325924068644,12.4683620003092,12.2571483336986,12.5858202370899,12.1778528497706,12.1921206132298,12.218764952619,12.6388638224721,12.5786596036379,12.6008410905281,12.1295391986228,12.1868763316887,12.1125330958512,12.2768077080221,12.33068460328,12.4683620003092,12.0134098320839,12.0821489608691,12.0901137183443,12.2758085896161,12.33068460328,12.2489676618546
"POMT1",4.69830641077075,4.7726134636868,4.64269474696664,4.43671534646737,4.32665058098401,4.41877580097455,4.31374726589625,4.37484500258816,4.37648955941961,4.43152180177411,4.4594730806653,4.30457289142019,4.37771427251005,4.48937936563032,4.41914066013815,4.355047934935,4.34631400883393,4.47643289938537,4.41889453130046,4.463084662639,4.37044357269746,4.53314650494127,4.32913299237183,4.42803820988619
"POMT2",6.48065167586646,6.03845647974768,6.46535838223215,6.28628374635308,6.2524637520555,6.2692780290936,6.06729469582808,6.36413041849901,6.22660822743508,6.17221429281771,6.33732024573725,6.21722602559584,5.99099663075265,6.29442484953762,6.13330852127225,6.01387553729753,5.97220841465762,6.23125654310972,6.41376485480481,6.22178381259881,6.57364352363649,6.14813266243234,6.08223261454092,6.14914942406006
"POMZP3",5.53773054131297,6.06895217404869,5.49024633370087,5.67606787378406,5.52981567928687,5.50963877240707,5.24163377471749,5.69196941421534,5.58927002170525,5.63153409136708,5.22970686053788,5.17492364650243,5.46461365098616,5.46936982022507,5.3521554348048,5.53410289457068,5.40160416453209,5.51779589597824,5.95001555143717,6.09833409982418,6.18643964058143,6.32000637393005,6.0920472400388,6.06895217404869
"PON1",4.3245390096535,4.27619461050867,4.88739809228261,4.37495012220215,4.5218838561135,4.37516652638579,4.26503023331689,4.5552574735408,4.29584279668808,4.44635436863142,4.47608618146621,4.36447199083868,4.3579209376443,4.28621115420342,4.31010160168656,4.37101759683271,4.34403251384134,4.55765635665233,4.36243973209962,4.30650744159553,4.48129434643252,4.40002158164597,4.35064430544307,4.33200270857124
"PON2",11.5890813948474,11.7359648387764,11.6534514605834,10.9681205856582,10.8689316591069,11.0262552520566,11.3373430124018,11.4116829773584,11.2593876010795,10.6167668471098,10.6840287803807,10.7324923062571,10.9097085545511,10.8566717343947,11.0409658742205,10.3020816801465,10.2908537530025,10.3205464566353,11.0397699727507,11.1061238001906,11.0397699727507,10.5634840592051,10.5900955499384,10.6033440752641
"PON3",6.30651303612217,6.01136163462562,6.54476755006592,5.02765202436577,5.01186951362679,4.83685997433242,5.38602618015549,5.67288999669835,5.61960188376508,4.58593066381751,4.48668792308309,4.8787256125206,4.59223330770739,4.55447736550379,4.85454080661352,4.37877780021994,4.32859839023966,4.49058675150162,5.17103341771824,5.01837961878564,5.31635096612832,4.26509779043366,4.60639195666091,4.43981594733928
"POP1",5.65188205251803,5.08847676848854,5.12775523130726,6.1227367243152,6.42751831628336,6.30072944577948,5.25111414252435,5.27268491369891,5.70430050550272,6.38571445355691,6.39052309651357,6.21196468034728,5.41926628314757,5.58458020809026,5.54714573643419,6.50871531591248,6.22407742133888,6.28099820822896,5.36998824979502,5.32708736760595,5.42648095167165,6.10240810352846,6.08869478906043,6.24582537005305
"POP4",7.57572648707723,7.6643714868439,7.82379027156179,8.18231037884611,8.37724563816214,8.21658302945523,8.05157018008671,7.93036631681802,7.91245132163084,8.39845765276526,8.33607770332476,8.46602447694627,7.81201526590121,7.74863850487764,7.9519146500701,8.27501756449305,8.35608404056739,8.48169756413114,8.00152412013424,7.90916660303908,7.77693857104812,8.50247451541038,8.35086446629088,8.41473705819101
"POP5",8.29622684272073,8.47321431675146,8.51273950734276,9.13182419255408,9.19060603288685,9.15156566030937,8.81907393530776,8.58030477108675,8.82112876897374,9.40299374954406,9.28098280931214,9.10765236837766,8.5887917949858,8.44677215797731,8.47063247261834,8.94888967519468,8.95051874109673,9.01141878593021,8.35207915137223,8.4956542269471,8.16427722180595,9.05960293681159,9.05758499894498,9.01223974495927
"POP7",7.56348045880318,7.63214525713859,7.60550859220987,8.86861606159947,8.95528594246326,8.77887031081462,7.87367331427407,7.63256941042493,8.09971910962689,8.96242541371275,8.79607939389669,8.7418593756503,7.84114345298298,7.69988883250054,7.65227560680528,8.90321583788364,8.7463735429656,8.81711613005574,7.58527373439454,7.62839820732825,7.59817479658016,8.88957927698406,8.65267981446891,8.92722168585314
"POPDC2",4.38767724447062,4.67809749135709,4.47871221443536,4.40195565141392,4.69635675924716,4.9971556731275,4.55605627236411,4.44026422024686,4.49187023621808,4.39626518299465,4.44700797711741,4.41080786192549,4.45339498752159,4.40483767953617,4.72174200149118,4.31166626525843,4.33065374469256,4.52281553107714,4.39955106591684,4.42674791305912,4.53437103706594,4.29894710786176,4.18341287426706,4.34317624873451
"POPDC3",4.3656973411356,4.73305692843618,4.45880575879908,4.95553364758107,4.40762847171219,4.33656150237924,5.28328082352311,5.06692391398673,4.98143295666025,4.84223878666189,5.10848860319823,4.78483676210632,5.13810868458152,5.08777429654276,5.09534791212876,4.74159565288762,4.45292950640319,4.46322401217476,4.64375595607492,4.5466205426593,4.44739421870914,4.33472525008349,4.37201105873388,4.32806001811923
"POR",6.22660822743508,6.01958534905204,6.35505312490127,5.72336995477421,5.89733542676507,6.03038592077429,6.03079971695648,5.92124012987209,6.13937586029877,5.91870842201144,5.90553161290452,5.920247832702,6.03245371584835,5.94811818898205,5.75025388105367,5.79862753608772,5.49144938653006,5.96779706929299,5.75577133419431,5.98650024239029,6.20309851345356,6.01387553729753,6.01159458750118,5.99698578589511
"PORCN",4.6622894024348,4.69264287382205,5.01314053772879,4.61351497330819,4.79330297666809,4.82919033800403,4.39244641315166,5.01023424695915,4.82162314663212,4.57065314514978,4.78464490282998,4.80329762593136,4.68468252779305,4.57486420801731,4.83315290545637,4.46254449662634,4.36325027031472,4.39458154862033,4.85549244626592,4.83165790867993,4.68377951685354,4.48690156487076,4.5135377235915,4.41601510108045
"POSTN",4.4257119105273,4.62291865765005,4.44603160146022,4.32418338776018,4.59432329318598,4.67190626374325,5.68725232869948,5.64493102518358,5.57319896533744,5.04315259626521,4.47608618146621,4.83759739714402,6.386936075258,6.42856549575434,6.53371530446558,5.38545149981481,5.21864554547748,5.18161020075983,5.75125862493793,6.18027734025541,5.90528088718432,5.25410155994436,4.60150834980646,5.26926724476924
"POT1",4.33822677959642,4.33065374469256,4.38472614535873,4.31183369856182,4.30981086774018,4.50822360049036,4.36961657122809,4.32140237132781,4.26281484435543,4.3245390096535,4.30106690235117,4.27529179453467,4.39132854533397,4.91407552371166,4.38233346742859,4.61625332953155,4.31576330752653,4.4140040020871,4.48831771202072,4.463084662639,4.46591072144978,4.70688264111941,4.32037115981911,4.61659405806453
"POTEG",4.42265569900678,4.29863404948473,4.41233983186758,4.2000479863212,4.38472614535873,4.37964084337658,4.26503023331689,4.2070180741089,4.35288647308823,4.38286990921985,4.47608618146621,4.34583222512517,4.37771427251005,4.37985537302269,4.29848217639082,4.28170950169834,4.44141754079224,4.41662292161018,4.35534359426793,4.25533686712098,4.36518657396599,4.40530842342332,4.28402280346262,4.36416215405743
"POTEE",4.50675197999041,4.5853551918718,4.31034764181976,4.29119236001535,4.81776070575107,4.33877841958301,4.23109616641021,4.57910585530698,4.47094230511449,4.42496474657982,4.51784420498863,4.47671565503639,4.22059703210284,4.58141222674143,4.70411149304352,4.44765467857917,4.4911581931766,4.355047934935,4.36734104772308,4.46915987124983,4.37802848292648,4.43101217470603,4.3648800098439,4.38867292274872
"POTEA",4.23786366960625,4.20708546397012,4.37643745234125,4.24882884371576,4.37284809068451,4.56678159466869,4.25262736936593,4.39694163109571,4.17698192740293,4.50048688371051,4.34876445222097,4.3503504246921,4.26582255243643,4.3279715861564,4.28947308478981,4.37347553727161,4.23259128912829,4.26701317955762,4.18555100721813,4.34554541455124,4.4409636112379,4.34535775957095,4.29793132188573,4.63920884646002
"POTEF",12.5337169847514,11.8863760380513,12.4381734273749,12.7658290465682,12.7065885955276,12.8241598459924,12.3827635410753,12.4796633833426,12.3709370305034,12.6637368567496,12.7474350801491,12.6221185116128,12.6388638224721,12.9356829891561,12.5670122472286,13.141715304665,13.1498482789319,13.123917248174,13.0806121029116,13.0011310221995,13.0676899007665,13.1172236759834,13.1960404282366,13.0806121029116
"POU1F1",4.24476796547307,4.31567754790485,4.22643687763443,4.28235795062544,4.25484177411512,4.34948578249578,4.21536841692044,4.19161812131458,4.16330089451265,4.22998511865523,4.21848870358353,4.34365090338368,4.2135719690608,4.30020297135283,4.27124145983242,4.33656150237924,4.31149791991343,4.24121022257614,4.20708546397012,4.23574168224226,4.22298438699547,4.26223615663276,4.21047301573535,4.22721402137517
"POU2AF1",4.25075162975768,4.5076319174253,4.32427056851137,4.33730055176761,4.28584571318635,4.38966237624242,4.37432230316551,4.22625986605631,4.40670367507699,4.37023861305088,4.31788233215478,4.53837808803078,4.52490207762388,4.29514929952878,4.42803820988619,4.39412561405773,4.38472614535873,4.26824598657886,4.54193499702227,4.37264000168511,4.34036333151554,4.2860646752399,4.42829059228011,4.28776130409119
"POU2F1",5.22450716280706,5.5198934324467,5.64445040496131,5.36998824979502,4.80708464091293,5.06639241550248,5.52955542872556,5.49851322716064,5.29441170255474,4.87117096993362,5.41968763410181,4.95118659718555,5.36460281730559,5.28166322598437,4.86361766169737,4.90065845861773,4.62069453855665,4.84583967299316,4.78116596117932,4.96635619049158,5.06410079235711,4.89248031413331,4.60639195666091,4.82409950643208
"POU2F2",4.2365073353966,4.27097015129298,4.202360539452,4.22840982969304,4.20352625877441,4.20804570975112,4.37686258698887,4.23766993124696,4.21846450885457,4.28628646752835,4.33953039137179,4.22108914810096,4.18841214272204,4.18639043073429,4.36785473130622,4.39412561405773,4.24876889190272,4.34736750200651,4.21047301573535,4.22945493803441,4.27411644966074,4.22480148782944,4.18951911621619,4.26707950669224
"POU2F3",4.28099340532243,4.24306249850059,4.29400288500189,4.29492339160241,4.31379001545711,4.27439023210717,4.3279715861564,4.62429974200156,4.25601804744088,4.32868869016919,4.2630760874588,4.30457289142019,4.26582255243643,4.29157377185922,4.27619461050867,4.39144326745325,4.26941816464194,4.31208629533674,4.24918938191367,4.32735268089396,4.32549907104142,4.47573545920559,4.3013810366359,4.44894183238106
"POU3F1",4.31610660512286,4.28170950169834,4.34688833871988,4.55226106300712,4.22739479745891,4.44083704337791,4.37931843058949,4.38526692235614,4.4676023141781,4.49687813044489,4.48324344909111,4.45457443632457,4.49087524531023,4.35652783990305,4.36032256869466,4.35259199179939,4.27233309073828,4.2771053002283,4.48563142823786,4.34554541455124,4.34727037116824,4.25014563907348,4.50617036400695,4.49846947791945
"POU3F2",4.34986933727949,4.36785473130622,4.36868047194538,4.44972689626474,4.21744854538199,4.42995500777284,4.3482282937106,4.32567443742274,4.34554541455124,4.28992195028531,4.36002009709588,4.39978578398111,4.38613944104039,4.29157377185922,4.46902271008949,4.47878079046063,4.53038458290187,4.51160766417394,4.34374529601833,4.25533686712098,4.51456932715957,4.32620379067466,4.33124086270484,4.38308861548121
